,idx,ap_val,sa_val,bp_val,city_id,signal_idx,case,fault_cat,healthy/faulty,ap_fault,sa_fault,bp_fault
48595,48595,28.0,44.4,0.0,1,202,0,0,0,0,0,0
48596,48596,28.0,44.4,0.0,1,202,0,0,0,0,0,0
48597,48597,28.0,44.25,0.0,1,202,0,0,0,0,0,0
48598,48598,28.0,44.25,0.0,1,202,0,0,0,0,0,0
48599,48599,28.0,44.25,0.0,1,202,0,0,0,0,0,0
48600,48600,28.0,44.25,0.0,1,202,0,0,0,0,0,0
48601,48601,28.4,44.1,0.0,1,202,0,0,0,0,0,0
48602,48602,28.4,44.1,0.0,1,202,0,0,0,0,0,0
48603,48603,28.4,44.1,0.0,1,202,0,0,0,0,0,0
48604,48604,28.4,44.1,0.0,1,202,0,0,0,0,0,0
48605,48605,28.4,43.95,0.0,1,202,0,0,0,0,0,0
48606,48606,28.4,43.95,0.0,1,202,0,0,0,0,0,0
48607,48607,28.8,43.95,0.0,1,202,0,0,0,0,0,0
48608,48608,28.8,43.95,0.0,1,202,0,0,0,0,0,0
48609,48609,29.2,43.95,0.0,1,202,0,0,0,0,0,0
48610,48610,29.6,43.95,0.0,1,202,0,0,0,0,0,0
48611,48611,29.6,43.8,0.0,1,202,0,0,0,0,0,0
48612,48612,30.0,43.8,0.0,1,202,0,0,0,0,0,0
48613,48613,30.4,43.8,0.0,1,202,0,0,0,0,0,0
48614,48614,30.8,43.65,0.0,1,202,0,0,0,0,0,0
48615,48615,30.8,43.5,0.0,1,202,0,0,0,0,0,0
48616,48616,30.8,43.5,0.0,1,202,0,0,0,0,0,0
48617,48617,31.2,43.35,0.0,1,202,0,0,0,0,0,0
48618,48618,31.2,43.35,0.0,1,202,0,0,0,0,0,0
48619,48619,31.2,43.2,0.0,1,202,0,0,0,0,0,0
48620,48620,31.2,43.05,0.0,1,202,0,0,0,0,0,0
48621,48621,31.2,42.9,0.0,1,202,0,0,0,0,0,0
48622,48622,31.2,42.75,0.0,1,202,0,0,0,0,0,0
48623,48623,31.2,42.6,0.0,1,202,0,0,0,0,0,0
48624,48624,31.2,42.45,0.0,1,202,0,0,0,0,0,0
48625,48625,31.2,42.15,0.0,1,202,0,0,0,0,0,0
48626,48626,31.2,42.0,0.0,1,202,0,0,0,0,0,0
48627,48627,31.2,41.7,0.0,1,202,0,0,0,0,0,0
48628,48628,31.2,41.4,-0.3000000000000007,1,202,0,0,0,0,0,0
48629,48629,31.2,41.25,0.0,1,202,0,0,0,0,0,0
48630,48630,31.2,40.95,0.0,1,202,0,0,0,0,0,0
48631,48631,31.2,40.65,0.0,1,202,0,0,0,0,0,0
48632,48632,31.2,40.35,0.0,1,202,0,0,0,0,0,0
48633,48633,31.2,40.05,0.0,1,202,0,0,0,0,0,0
48634,48634,31.2,39.6,0.0,1,202,0,0,0,0,0,0
48635,48635,31.2,39.3,0.0,1,202,0,0,0,0,0,0
48636,48636,31.2,38.85,-0.3000000000000007,1,202,0,0,0,0,0,0
48637,48637,31.2,38.55,0.0,1,202,0,0,0,0,0,0
48638,48638,31.2,37.95,0.0,1,202,0,0,0,0,0,0
48639,48639,31.2,37.5,0.0,1,202,0,0,0,0,0,0
48640,48640,31.2,37.05,0.0,1,202,0,0,0,0,0,0
48641,48641,31.2,36.6,0.0,1,202,0,0,0,0,0,0
48642,48642,31.2,36.15,0.0,1,202,0,0,0,0,0,0
48643,48643,31.2,35.7,0.0,1,202,0,0,0,0,0,0
48644,48644,31.2,35.25,0.0,1,202,0,0,0,0,0,0
48645,48645,31.2,34.8,0.0,1,202,0,0,0,0,0,0
48646,48646,31.2,34.35,0.0,1,202,0,0,0,0,0,0
48647,48647,31.2,33.9,0.0,1,202,0,0,0,0,0,0
48648,48648,31.2,33.45,0.0,1,202,0,0,0,0,0,0
48649,48649,31.2,33.0,0.0,1,202,0,0,0,0,0,0
48650,48650,31.2,32.4,0.0,1,202,0,0,0,0,0,0
48651,48651,31.2,31.95,0.0,1,202,0,0,0,0,0,0
48652,48652,31.2,31.5,0.0,1,202,0,0,0,0,0,0
48653,48653,31.2,30.9,0.0,1,202,0,0,0,0,0,0
48654,48654,31.2,30.45,0.0,1,202,0,0,0,0,0,0
48655,48655,31.2,29.85,0.0,1,202,0,0,0,0,0,0
48656,48656,31.2,29.4,0.0,1,202,0,0,0,0,0,0
48657,48657,31.2,28.95,0.0,1,202,0,0,0,0,0,0
48658,48658,31.2,28.35,0.0,1,202,0,0,0,0,0,0
48659,48659,31.2,27.75,0.0,1,202,0,0,0,0,0,0
48660,48660,31.2,27.15,0.0,1,202,0,0,0,0,0,0
48661,48661,31.2,26.7,-0.3000000000000007,1,202,0,0,0,0,0,0
48662,48662,31.2,25.8,0.0,1,202,0,0,0,0,0,0
48663,48663,31.2,25.35,0.0,1,202,0,0,0,0,0,0
48664,48664,31.2,24.75,0.0,1,202,0,0,0,0,0,0
48665,48665,31.2,24.15,0.0,1,202,0,0,0,0,0,0
48666,48666,31.2,23.55,0.0,1,202,0,0,0,0,0,0
48667,48667,31.2,22.95,0.0,1,202,0,0,0,0,0,0
48668,48668,31.2,22.35,0.0,1,202,0,0,0,0,0,0
48669,48669,31.2,21.75,0.0,1,202,0,0,0,0,0,0
48670,48670,31.2,21.15,0.0,1,202,0,0,0,0,0,0
48671,48671,31.2,20.55,0.0,1,202,0,0,0,0,0,0
48672,48672,31.2,19.95,0.0,1,202,0,0,0,0,0,0
48673,48673,31.2,19.35,0.0,1,202,0,0,0,0,0,0
48674,48674,31.2,18.6,0.0,1,202,0,0,0,0,0,0
48675,48675,31.2,18.15,0.0,1,202,0,0,0,0,0,0
48676,48676,31.2,17.7,0.0,1,202,0,0,0,0,0,0
48677,48677,31.2,17.25,0.0,1,202,0,0,0,0,0,0
48678,48678,31.2,16.8,0.0,1,202,0,0,0,0,0,0
48679,48679,31.2,16.35,0.0,1,202,0,0,0,0,0,0
48680,48680,31.2,15.9,0.0,1,202,0,0,0,0,0,0
48681,48681,31.2,15.6,0.0,1,202,0,0,0,0,0,0
48682,48682,31.2,15.15,0.0,1,202,0,0,0,0,0,0
48683,48683,31.2,14.85,0.0,1,202,0,0,0,0,0,0
48684,48684,31.2,14.55,0.0,1,202,0,0,0,0,0,0
48685,48685,31.2,14.1,0.0,1,202,0,0,0,0,0,0
48686,48686,31.2,13.65,0.0,1,202,0,0,0,0,0,0
48687,48687,31.2,13.35,0.0,1,202,0,0,0,0,0,0
48688,48688,31.2,13.05,0.0,1,202,0,0,0,0,0,0
48689,48689,31.2,12.75,-0.3000000000000007,1,202,0,0,0,0,0,0
48690,48690,31.2,12.45,0.0,1,202,0,0,0,0,0,0
48691,48691,31.2,12.15,0.0,1,202,0,0,0,0,0,0
48692,48692,31.2,11.85,0.0,1,202,0,0,0,0,0,0
48693,48693,31.2,11.55,0.0,1,202,0,0,0,0,0,0
48694,48694,31.2,11.25,0.0,1,202,0,0,0,0,0,0
48695,48695,31.2,10.95,0.0,1,202,0,0,0,0,0,0
48696,48696,31.2,10.65,0.0,1,202,0,0,0,0,0,0
48697,48697,31.2,10.5,0.0,1,202,0,0,0,0,0,0
48698,48698,31.2,10.05,0.0,1,202,0,0,0,0,0,0
48699,48699,31.2,9.9,0.0,1,202,0,0,0,0,0,0
48700,48700,31.2,9.6,0.0,1,202,0,0,0,0,0,0
48701,48701,31.2,9.45,0.0,1,202,0,0,0,0,0,0
48702,48702,31.2,9.15,0.0,1,202,0,0,0,0,0,0
48703,48703,31.2,9.0,0.0,1,202,0,0,0,0,0,0
48704,48704,31.2,8.85,0.0,1,202,0,0,0,0,0,0
48705,48705,31.2,8.7,0.0,1,202,0,0,0,0,0,0
48706,48706,31.2,8.55,-0.3000000000000007,1,202,0,0,0,0,0,0
48707,48707,31.2,8.25,0.0,1,202,0,0,0,0,0,0
48708,48708,31.2,8.25,0.0,1,202,0,0,0,0,0,0
48709,48709,31.2,8.1,0.0,1,202,0,0,0,0,0,0
48710,48710,31.2,7.95,0.0,1,202,0,0,0,0,0,0
48711,48711,31.2,7.8,0.0,1,202,0,0,0,0,0,0
48712,48712,31.2,7.65,0.0,1,202,0,0,0,0,0,0
48713,48713,31.2,7.5,0.0,1,202,0,0,0,0,0,0
48714,48714,31.2,7.35,0.0,1,202,0,0,0,0,0,0
48715,48715,31.2,7.35,0.0,1,202,0,0,0,0,0,0
48716,48716,31.2,7.2,0.0,1,202,0,0,0,0,0,0
48717,48717,31.2,7.2,0.0,1,202,0,0,0,0,0,0
48718,48718,31.2,7.05,0.0,1,202,0,0,0,0,0,0
48719,48719,31.2,6.9,0.0,1,202,0,0,0,0,0,0
48720,48720,31.2,6.9,0.0,1,203,0,0,0,0,0,0
48721,48721,31.2,6.75,0.0,1,203,0,0,0,0,0,0
48722,48722,31.2,6.75,0.0,1,203,0,0,0,0,0,0
48723,48723,31.2,6.6,-0.3000000000000007,1,203,0,0,0,0,0,0
48724,48724,31.2,6.45,0.0,1,203,0,0,0,0,0,0
48725,48725,31.2,6.45,0.0,1,203,0,0,0,0,0,0
48726,48726,31.2,6.3,0.0,1,203,0,0,0,0,0,0
48727,48727,30.8,6.3,0.0,1,203,0,0,0,0,0,0
48728,48728,30.8,6.15,-0.3000000000000007,1,203,0,0,0,0,0,0
48729,48729,30.8,6.15,0.0,1,203,0,0,0,0,0,0
48730,48730,30.8,6.0,0.0,1,203,0,0,0,0,0,0
48731,48731,30.8,6.0,-0.3000000000000007,1,203,0,0,0,0,0,0
48732,48732,30.8,5.85,0.0,1,203,0,0,0,0,0,0
48733,48733,30.8,5.7,0.0,1,203,0,0,0,0,0,0
48734,48734,30.8,5.55,0.0,1,203,0,0,0,0,0,0
48735,48735,30.8,5.4,0.0,1,203,0,0,0,0,0,0
48736,48736,30.8,5.4,0.0,1,203,0,0,0,0,0,0
48737,48737,30.8,5.25,0.0,1,203,0,0,0,0,0,0
48738,48738,30.8,5.1,0.0,1,203,0,0,0,0,0,0
48739,48739,30.8,4.95,-0.3000000000000007,1,203,0,0,0,0,0,0
48740,48740,30.8,4.95,0.0,1,203,0,0,0,0,0,0
48741,48741,30.8,4.8,0.0,1,203,0,0,0,0,0,0
48742,48742,30.8,4.8,0.0,1,203,0,0,0,0,0,0
48743,48743,30.8,4.65,0.0,1,203,0,0,0,0,0,0
48744,48744,30.4,4.65,0.0,1,203,0,0,0,0,0,0
48745,48745,30.4,4.5,0.0,1,203,0,0,0,0,0,0
48746,48746,30.0,4.35,0.0,1,203,0,0,0,0,0,0
48747,48747,28.8,4.2,0.0,1,203,0,0,0,0,0,0
48748,48748,28.0,4.05,0.0,1,203,0,0,0,0,0,0
48749,48749,26.8,3.9,0.0,1,203,0,0,0,0,0,0
48750,48750,25.2,3.75,0.0,1,203,0,0,0,0,0,0
48751,48751,24.0,3.6,0.0,1,203,0,0,0,0,0,0
48752,48752,22.4,3.3,0.0,1,203,0,0,0,0,0,0
48753,48753,21.2,3.15,0.0,1,203,0,0,0,0,0,0
48754,48754,20.0,3.0,0.0,1,203,0,0,0,0,0,0
48755,48755,18.4,2.85,0.0,1,203,0,0,0,0,0,0
48756,48756,17.6,2.55,0.0,1,203,0,0,0,0,0,0
48757,48757,16.8,2.4,0.0,1,203,0,0,0,0,0,0
48758,48758,16.0,2.4,0.0,1,203,0,0,0,0,0,0
48759,48759,16.0,2.25,0.0,1,203,0,0,0,0,0,0
48760,48760,16.0,2.1,0.0,1,203,0,0,0,0,0,0
48761,48761,16.0,2.1,0.0,1,203,0,0,0,0,0,0
48762,48762,16.0,1.95,0.0,1,203,0,0,0,0,0,0
48763,48763,16.0,1.95,0.0,1,203,0,0,0,0,0,0
48764,48764,16.0,1.8,0.0,1,203,0,0,0,0,0,0
48765,48765,16.0,1.8,0.0,1,203,0,0,0,0,0,0
48766,48766,16.0,1.8,0.0,1,203,0,0,0,0,0,0
48767,48767,16.0,1.8,0.0,1,203,0,0,0,0,0,0
48768,48768,16.0,1.8,0.0,1,203,0,0,0,0,0,0
48769,48769,16.0,1.65,0.0,1,203,0,0,0,0,0,0
48770,48770,16.0,1.65,0.0,1,203,0,0,0,0,0,0
48771,48771,16.0,1.5,0.0,1,203,0,0,0,0,0,0
48772,48772,16.0,1.5,0.0,1,203,0,0,0,0,0,0
48773,48773,16.0,1.5,0.0,1,203,0,0,0,0,0,0
48774,48774,16.0,1.5,0.0,1,203,0,0,0,0,0,0
48775,48775,16.0,1.5,0.0,1,203,0,0,0,0,0,0
48776,48776,15.6,1.5,0.0,1,203,0,0,0,0,0,0
48777,48777,15.6,1.5,0.0,1,203,0,0,0,0,0,0
48778,48778,15.6,1.5,0.0,1,203,0,0,0,0,0,0
48779,48779,15.6,1.5,0.0,1,203,0,0,0,0,0,0
48780,48780,15.2,1.5,0.0,1,203,0,0,0,0,0,0
48781,48781,14.8,1.5,0.0,1,203,0,0,0,0,0,0
48782,48782,14.0,1.5,0.0,1,203,0,0,0,0,0,0
48783,48783,13.6,1.5,0.0,1,203,0,0,0,0,0,0
48784,48784,12.8,1.35,0.0,1,203,0,0,0,0,0,0
48785,48785,12.8,1.35,0.0,1,203,0,0,0,0,0,0
48786,48786,12.0,1.35,0.0,1,203,0,0,0,0,0,0
48787,48787,12.0,1.35,0.0,1,203,0,0,0,0,0,0
48788,48788,11.6,1.2,0.0,1,203,0,0,0,0,0,0
48789,48789,11.6,1.2,0.0,1,203,0,0,0,0,0,0
48790,48790,11.2,1.05,0.0,1,203,0,0,0,0,0,0
48791,48791,11.2,1.05,0.0,1,203,0,0,0,0,0,0
48792,48792,11.2,1.05,0.0,1,203,0,0,0,0,0,0
48793,48793,11.2,0.9,0.0,1,203,0,0,0,0,0,0
48794,48794,11.2,0.9,0.0,1,203,0,0,0,0,0,0
48795,48795,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48796,48796,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48797,48797,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48798,48798,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48799,48799,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48800,48800,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48801,48801,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48802,48802,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48803,48803,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48804,48804,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48805,48805,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48806,48806,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48807,48807,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48808,48808,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48809,48809,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48810,48810,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48811,48811,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48812,48812,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48813,48813,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48814,48814,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48815,48815,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48816,48816,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48817,48817,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48818,48818,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48819,48819,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48820,48820,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48821,48821,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48822,48822,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48823,48823,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48824,48824,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48825,48825,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48826,48826,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48827,48827,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48828,48828,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48829,48829,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48830,48830,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48831,48831,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48832,48832,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48833,48833,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48834,48834,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48835,48835,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48836,48836,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48837,48837,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48838,48838,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48839,48839,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48840,48840,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48841,48841,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48842,48842,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48843,48843,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48844,48844,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48845,48845,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48846,48846,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48847,48847,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48848,48848,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48849,48849,10.8,0.9,-0.3000000000000007,1,203,0,0,0,0,0,0
48850,48850,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48851,48851,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48852,48852,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48853,48853,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48854,48854,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48855,48855,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48856,48856,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48857,48857,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48858,48858,10.8,0.9,0.0,1,203,0,0,0,0,0,0
48859,48859,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48860,48860,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48861,48861,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48862,48862,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48863,48863,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48864,48864,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48865,48865,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48866,48866,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48867,48867,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48868,48868,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48869,48869,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48870,48870,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48871,48871,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48872,48872,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48873,48873,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48874,48874,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48875,48875,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48876,48876,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48877,48877,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48878,48878,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48879,48879,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48880,48880,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48881,48881,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48882,48882,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48883,48883,10.8,1.05,0.0,1,203,0,0,0,0,0,0
48884,48884,10.0,1.05,0.0,1,203,0,0,0,0,0,0
48885,48885,8.4,1.05,0.0,1,203,0,0,0,0,0,0
48886,48886,6.4,1.05,0.0,1,203,0,0,0,0,0,0
48887,48887,4.4,1.05,0.0,1,203,0,0,0,0,0,0
48888,48888,2.4,1.05,0.0,1,203,0,0,0,0,0,0
48889,48889,0.8,1.05,0.0,1,203,0,0,0,0,0,0
48890,48890,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48891,48891,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48892,48892,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48893,48893,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48894,48894,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48895,48895,0.0,1.05,-0.3000000000000007,1,203,0,0,0,0,0,0
48896,48896,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48897,48897,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48898,48898,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48899,48899,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48900,48900,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48901,48901,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48902,48902,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48903,48903,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48904,48904,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48905,48905,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48906,48906,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48907,48907,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48908,48908,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48909,48909,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48910,48910,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48911,48911,0.0,1.05,-0.3000000000000007,1,203,0,0,0,0,0,0
48912,48912,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48913,48913,0.0,1.05,0.0,1,203,0,0,0,0,0,0
48914,48914,0.0,1.2,0.0,1,203,0,0,0,0,0,0
48915,48915,0.0,1.35,0.0,1,203,0,0,0,0,0,0
48916,48916,0.0,1.35,0.0,1,203,0,0,0,0,0,0
48917,48917,0.0,1.65,0.0,1,203,0,0,0,0,0,0
48918,48918,0.0,1.8,0.0,1,203,0,0,0,0,0,0
48919,48919,0.0,1.95,0.0,1,203,0,0,0,0,0,0
48920,48920,0.0,2.25,0.0,1,203,0,0,0,0,0,0
48921,48921,0.0,2.4,0.0,1,203,0,0,0,0,0,0
48922,48922,0.0,2.85,0.0,1,203,0,0,0,0,0,0
48923,48923,0.0,3.0,0.0,1,203,0,0,0,0,0,0
48924,48924,0.0,3.3,0.0,1,203,0,0,0,0,0,0
48925,48925,0.0,3.6,0.0,1,203,0,0,0,0,0,0
48926,48926,0.0,4.2,0.0,1,203,0,0,0,0,0,0
48927,48927,0.0,4.65,0.0,1,203,0,0,0,0,0,0
48928,48928,0.0,4.95,0.0,1,203,0,0,0,0,0,0
48929,48929,0.0,5.4,0.0,1,203,0,0,0,0,0,0
48930,48930,0.0,5.7,0.0,1,203,0,0,0,0,0,0
48931,48931,0.0,6.15,0.0,1,203,0,0,0,0,0,0
48932,48932,0.0,6.45,0.0,1,203,0,0,0,0,0,0
48933,48933,0.0,6.9,0.0,1,203,0,0,0,0,0,0
48934,48934,0.0,7.35,0.0,1,203,0,0,0,0,0,0
48935,48935,0.0,7.95,0.0,1,203,0,0,0,0,0,0
48936,48936,0.0,8.4,0.0,1,203,0,0,0,0,0,0
48937,48937,0.0,8.85,0.0,1,203,0,0,0,0,0,0
48938,48938,0.0,9.6,0.0,1,203,0,0,0,0,0,0
48939,48939,0.0,10.2,0.0,1,203,0,0,0,0,0,0
48940,48940,0.0,10.8,0.0,1,203,0,0,0,0,0,0
48941,48941,0.0,11.25,0.0,1,203,0,0,0,0,0,0
48942,48942,0.0,11.85,0.0,1,203,0,0,0,0,0,0
48943,48943,0.0,12.3,0.0,1,203,0,0,0,0,0,0
48944,48944,0.0,12.9,0.0,1,203,0,0,0,0,0,0
48945,48945,0.0,13.35,0.0,1,203,0,0,0,0,0,0
48946,48946,0.0,13.95,0.0,1,203,0,0,0,0,0,0
48947,48947,0.0,14.4,0.0,1,203,0,0,0,0,0,0
48948,48948,0.0,14.85,0.0,1,203,0,0,0,0,0,0
48949,48949,0.0,15.45,0.0,1,203,0,0,0,0,0,0
48950,48950,0.0,16.2,0.0,1,203,0,0,0,0,0,0
48951,48951,0.0,16.65,0.0,1,203,0,0,0,0,0,0
48952,48952,0.0,17.1,0.0,1,203,0,0,0,0,0,0
48953,48953,0.0,17.7,0.0,1,203,0,0,0,0,0,0
48954,48954,0.0,18.15,0.0,1,203,0,0,0,0,0,0
48955,48955,0.0,18.6,0.0,1,203,0,0,0,0,0,0
48956,48956,0.0,19.05,0.0,1,203,0,0,0,0,0,0
48957,48957,0.0,19.5,0.0,1,203,0,0,0,0,0,0
48958,48958,0.0,19.95,0.0,1,203,0,0,0,0,0,0
48959,48959,0.0,20.4,0.0,1,203,0,0,0,0,0,0
48960,48960,0.0,20.85,0.0,1,204,0,0,0,0,0,0
48961,48961,0.0,21.3,0.0,1,204,0,0,0,0,0,0
48962,48962,0.0,22.05,0.0,1,204,0,0,0,0,0,0
48963,48963,0.0,22.5,0.0,1,204,0,0,0,0,0,0
48964,48964,0.0,23.1,0.0,1,204,0,0,0,0,0,0
48965,48965,0.0,23.55,0.0,1,204,0,0,0,0,0,0
48966,48966,0.0,24.15,0.0,1,204,0,0,0,0,0,0
48967,48967,0.0,24.6,0.0,1,204,0,0,0,0,0,0
48968,48968,0.0,25.05,0.0,1,204,0,0,0,0,0,0
48969,48969,0.0,25.65,0.0,1,204,0,0,0,0,0,0
48970,48970,0.0,26.1,0.0,1,204,0,0,0,0,0,0
48971,48971,0.0,26.55,0.0,1,204,0,0,0,0,0,0
48972,48972,0.0,27.15,0.0,1,204,0,0,0,0,0,0
48973,48973,0.0,27.6,0.0,1,204,0,0,0,0,0,0
48974,48974,0.0,28.35,0.0,1,204,0,0,0,0,0,0
48975,48975,0.0,28.95,0.0,1,204,0,0,0,0,0,0
48976,48976,0.0,29.4,0.0,1,204,0,0,0,0,0,0
48977,48977,0.0,29.85,0.0,1,204,0,0,0,0,0,0
48978,48978,0.0,30.3,0.0,1,204,0,0,0,0,0,0
48979,48979,0.0,30.75,0.0,1,204,0,0,0,0,0,0
48980,48980,0.0,31.35,0.0,1,204,0,0,0,0,0,0
48981,48981,0.0,31.8,0.0,1,204,0,0,0,0,0,0
48982,48982,0.0,32.25,0.0,1,204,0,0,0,0,0,0
48983,48983,0.0,32.85,0.0,1,204,0,0,0,0,0,0
48984,48984,0.0,33.3,0.0,1,204,0,0,0,0,0,0
48985,48985,0.0,33.9,0.0,1,204,0,0,0,0,0,0
48986,48986,0.0,34.65,0.0,1,204,0,0,0,0,0,0
48987,48987,0.0,35.1,0.0,1,204,0,0,0,0,0,0
48988,48988,0.0,35.55,0.0,1,204,0,0,0,0,0,0
48989,48989,0.0,36.0,0.0,1,204,0,0,0,0,0,0
48990,48990,0.0,36.45,0.0,1,204,0,0,0,0,0,0
48991,48991,0.0,36.9,-0.3000000000000007,1,204,0,0,0,0,0,0
48992,48992,0.0,37.2,0.0,1,204,0,0,0,0,0,0
48993,48993,0.0,37.65,0.0,1,204,0,0,0,0,0,0
48994,48994,0.0,37.95,0.0,1,204,0,0,0,0,0,0
48995,48995,0.0,38.25,0.0,1,204,0,0,0,0,0,0
48996,48996,0.0,38.4,0.0,1,204,0,0,0,0,0,0
48997,48997,0.0,38.7,0.0,1,204,0,0,0,0,0,0
48998,48998,0.0,39.0,0.0,1,204,0,0,0,0,0,0
48999,48999,0.0,39.15,0.0,1,204,0,0,0,0,0,0
49000,49000,0.0,39.15,0.0,1,204,0,0,0,0,0,0
49001,49001,0.0,39.15,0.0,1,204,0,0,0,0,0,0
